# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# STN,YYYYMMDD,   TG
  260,20250915,  169
  260,20250916,  147
  260,20250917,  151
  260,20250918,  186
  260,20250919,  190
  260,20250920,  192
  260,20250921,  133
  260,20250922,  112
  260,20250923,  112
  260,20250924,  117
  260,20250925,  122
  260,20250926,  117
  260,20250927,  121
  260,20250928,  115
  260,20250929,  115
  260,20250930,  116
  260,20251001,  103
  260,20251002,  117
  260,20251003,  115
  260,20251004,  131
  260,20251005,  118
  260,20251006,  135
  260,20251007,  148
  260,20251008,  143
  260,20251009,  132
  260,20251010,  148
  260,20251011,  142
  260,20251012,  142
  260,20251013,  136
  260,20251014,  134
  260,20251015,  124
  260,20251016,  122
  260,20251017,  118
  260,20251018,   98
  260,20251019,  105
  260,20251020,  145
  260,20251021,  135
  260,20251022,  126
  260,20251023,  117
  260,20251024,  101
  260,20251025,   93
  260,20251026,   83
  260,20251027,   92
  260,20251028,  114
  260,20251029,  115
  260,20251030,   96
  260,20251031,   99
  260,20251101,  118
  260,20251102,  104
  260,20251103,  104
  260,20251104,  137
  260,20251105,  129
  260,20251106,  104
  260,20251107,  101
  260,20251108,   94
  260,20251109,  105
  260,20251110,   90
  260,20251111,  101
  260,20251112,  116
  260,20251113,  128
  260,20251114,  113
  260,20251115,   79
  260,20251116,   48
  260,20251117,   48
  260,20251118,   52
  260,20251119,   48
  260,20251120,   22
  260,20251121,   13
  260,20251122,   16
  260,20251123,   23
